source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1861,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, B, D, A, E, C बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, B, D, A, E, C बैठे हैं। A का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में A बाएँ से 4वें स्थान पर है।,pending_review,,cb4d89ddabadb027
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1862,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, C, F, A, B, E बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, C, F, A, B, E बैठे हैं। E का बाएँ से स्थान?",,6,1,7,5,A,दिए गए क्रम में E बाएँ से 6वें स्थान पर है।,pending_review,,05a202d5f9a19eb0
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1863,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, C, B, A, D, F बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, C, B, A, D, F बैठे हैं। E का बाएँ से स्थान?",,1,6,2,1,A,दिए गए क्रम में E बाएँ से 1वें स्थान पर है।,pending_review,,d306e1444adad47d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1864,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, D, A, B, E बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, D, A, B, E बैठे हैं। F का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में F बाएँ से 2वें स्थान पर है।,pending_review,,c580e13bb291251a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1865,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, E, B, D, F, A बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, E, B, D, F, A बैठे हैं। F का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में F बाएँ से 5वें स्थान पर है।,pending_review,,e254068b76701894
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1866,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, C, E, A, B, D बैठे हैं। C का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, C, E, A, B, D बैठे हैं। C का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में C बाएँ से 2वें स्थान पर है।,pending_review,,9616a430cda39ac2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1867,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, B, A, D, E बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, B, A, D, E बैठे हैं। A का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में A बाएँ से 4वें स्थान पर है।,pending_review,,11e34b683bc32b86
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1868,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, E, B, F, C, D बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, E, B, F, C, D बैठे हैं। E का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में E बाएँ से 2वें स्थान पर है।,pending_review,,17d89e6a08d02924
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1869,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, E, B, F, C, A बैठे हैं। D का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, E, B, F, C, A बैठे हैं। D का बाएँ से स्थान?",,1,6,2,1,A,दिए गए क्रम में D बाएँ से 1वें स्थान पर है।,pending_review,,153f9a237a01b759
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1870,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, D, C, F, E, B बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, D, C, F, E, B बैठे हैं। F का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में F बाएँ से 4वें स्थान पर है।,pending_review,,9ed75ad31c955c6b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1871,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, C, D, A, F, B बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, C, D, A, F, B बैठे हैं। A का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में A बाएँ से 4वें स्थान पर है।,pending_review,,3f735672014e5e6e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1872,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, B, F, E, D बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, B, F, E, D बैठे हैं। A का बाएँ से स्थान?",,1,6,2,1,A,दिए गए क्रम में A बाएँ से 1वें स्थान पर है।,pending_review,,8cc75b7dc1ccc4ab
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1873,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ B, D, A, E, F, C बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ B, D, A, E, F, C बैठे हैं। E का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में E बाएँ से 4वें स्थान पर है।,pending_review,,debae638cb2af91c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1874,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ B, F, A, C, D, E बैठे हैं। B का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ B, F, A, C, D, E बैठे हैं। B का बाएँ से स्थान?",,1,6,2,1,A,दिए गए क्रम में B बाएँ से 1वें स्थान पर है।,pending_review,,917e43986cb4421b
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1875,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, C, F, A, E, B बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, C, F, A, E, B बैठे हैं। A का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में A बाएँ से 4वें स्थान पर है।,pending_review,,c15008395f2380c1
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1876,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, E, C, B, A, D बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, E, C, B, A, D बैठे हैं। F का बाएँ से स्थान?",,1,6,2,1,A,दिए गए क्रम में F बाएँ से 1वें स्थान पर है।,pending_review,,be44653bbf88479d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1877,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, D, F, B, A, E बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, D, F, B, A, E बैठे हैं। F का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में F बाएँ से 3वें स्थान पर है।,pending_review,,fd69e1c49dbc4c56
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1878,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ B, C, D, F, E, A बैठे हैं। D का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ B, C, D, F, E, A बैठे हैं। D का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में D बाएँ से 3वें स्थान पर है।,pending_review,,1b854c0d7ffce952
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1879,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, C, B, A, D, F बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, C, B, A, D, F बैठे हैं। A का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में A बाएँ से 4वें स्थान पर है।,pending_review,,5631c297d5cb94b2
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1880,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, A, B, D, E, C बैठे हैं। B का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, A, B, D, E, C बैठे हैं। B का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में B बाएँ से 3वें स्थान पर है।,pending_review,,fee38b83e7479ba9
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1881,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, E, A, B, C, F बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, E, A, B, C, F बैठे हैं। A का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में A बाएँ से 3वें स्थान पर है।,pending_review,,3e48ae6e5bf58571
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1882,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, A, E, C, F, B बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, A, E, C, F, B बैठे हैं। F का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में F बाएँ से 5वें स्थान पर है।,pending_review,,9d1e0101af003f26
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1883,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, A, D, C, E, B बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, A, D, C, E, B बैठे हैं। A का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में A बाएँ से 2वें स्थान पर है।,pending_review,,8bfd8199d2dc4224
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1884,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, B, F, C, A, D बैठे हैं। D का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, B, F, C, A, D बैठे हैं। D का बाएँ से स्थान?",,6,1,7,5,A,दिए गए क्रम में D बाएँ से 6वें स्थान पर है।,pending_review,,896469b3c34975ba
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1885,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, B, F, D, E, A बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, B, F, D, E, A बैठे हैं। E का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में E बाएँ से 5वें स्थान पर है।,pending_review,,a084f36c5b2d6ec8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1886,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, D, B, E, F, C बैठे हैं। C का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, D, B, E, F, C बैठे हैं। C का बाएँ से स्थान?",,6,1,7,5,A,दिए गए क्रम में C बाएँ से 6वें स्थान पर है।,pending_review,,c688bf857f352acb
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1887,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, E, F, C, B, A बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, E, F, C, B, A बैठे हैं। F का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में F बाएँ से 3वें स्थान पर है।,pending_review,,c579f6c4b044f740
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1888,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ B, F, C, E, D, A बैठे हैं। D का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ B, F, C, E, D, A बैठे हैं। D का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में D बाएँ से 5वें स्थान पर है।,pending_review,,59053ba1a0238aa6
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1889,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, F, C, B, D, A बैठे हैं। C का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, F, C, B, D, A बैठे हैं। C का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में C बाएँ से 3वें स्थान पर है।,pending_review,,99600bf6545638d5
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1890,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, E, D, F, B बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, E, D, F, B बैठे हैं। F का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में F बाएँ से 5वें स्थान पर है।,pending_review,,abae5aa6900e61f8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1891,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, B, A, D, C, E बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, B, A, D, C, E बैठे हैं। A का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में A बाएँ से 3वें स्थान पर है।,pending_review,,dac4870ac931228a
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1892,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, B, E, D, F बैठे हैं। C का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, B, E, D, F बैठे हैं। C का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में C बाएँ से 2वें स्थान पर है।,pending_review,,90cf627853a5d3df
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1893,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, A, C, F, B, D बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, A, C, F, B, D बैठे हैं। F का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में F बाएँ से 4वें स्थान पर है।,pending_review,,6825896231d1be41
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1894,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, D, B, A, E, C बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, D, B, A, E, C बैठे हैं। F का बाएँ से स्थान?",,1,6,2,1,A,दिए गए क्रम में F बाएँ से 1वें स्थान पर है।,pending_review,,59e8f61f25ca9345
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1895,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, E, D, B, A बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, E, D, B, A बैठे हैं। E का बाएँ से स्थान?",,3,4,4,2,A,दिए गए क्रम में E बाएँ से 3वें स्थान पर है।,pending_review,,986a9a373915d472
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1896,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, A, D, C, E, B बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, A, D, C, E, B बैठे हैं। E का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में E बाएँ से 5वें स्थान पर है।,pending_review,,bd4167ab4f595b3c
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1897,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, B, D, C, E, A बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, B, D, C, E, A बैठे हैं। E का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में E बाएँ से 5वें स्थान पर है।,pending_review,,60e11471748d3c17
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1898,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ B, A, C, E, F, D बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ B, A, C, E, F, D बैठे हैं। E का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में E बाएँ से 4वें स्थान पर है।,pending_review,,cbd2f10a4864fb41
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1899,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, D, F, E, B, C बैठे हैं। B का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, D, F, E, B, C बैठे हैं। B का बाएँ से स्थान?",,5,2,6,4,A,दिए गए क्रम में B बाएँ से 5वें स्थान पर है।,pending_review,,39fe5e7166e3e304
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1901,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ D, C, B, A, F, E बैठे हैं। A का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ D, C, B, A, F, E बैठे हैं। A का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में A बाएँ से 4वें स्थान पर है।,pending_review,,9bdd483b80c3246d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1902,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ F, D, B, E, A, C बैठे हैं। D का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ F, D, B, E, A, C बैठे हैं। D का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में D बाएँ से 2वें स्थान पर है।,pending_review,,58903af5d4dd88c8
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1903,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ B, F, C, E, D, A बैठे हैं। E का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ B, F, C, E, D, A बैठे हैं। E का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में E बाएँ से 4वें स्थान पर है।,pending_review,,adadff81337bbd64
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1904,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ E, A, F, C, D, B बैठे हैं। C का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ E, A, F, C, D, B बैठे हैं। C का बाएँ से स्थान?",,4,3,5,3,A,दिए गए क्रम में C बाएँ से 4वें स्थान पर है।,pending_review,,8c5adbe3ca16b16d
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1905,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, D, F, B, E बैठे हैं। C का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ A, C, D, F, B, E बैठे हैं। C का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में C बाएँ से 2वें स्थान पर है।,pending_review,,d92d288634e04f6e
IBPS_RRB_PRELIMS_BULK_4000_MCQ_HINDI(1).txt,1906,IBPS RRB Prelims,Seating,Seating,,Moderate,Hindi,"छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, D, E, A, B बैठे हैं। F का बाएँ से स्थान?","छह व्यक्ति क्रमशः बाएँ से दाएँ C, F, D, E, A, B बैठे हैं। F का बाएँ से स्थान?",,2,5,3,1,A,दिए गए क्रम में F बाएँ से 2वें स्थान पर है।,pending_review,,5a9314108e96276a
