source_file,source_question_id,exam,subject,topic,subtopic,difficulty,language,question,question_hi,english_question,option_a,option_b,option_c,option_d,correct_answer,explanation,status,tags,import_key
IBPS_RRB_2000_MCQ_Hindi(1).txt,21,IBPS RRB Practice,Reasoning — श्रृंखला,Reasoning — श्रृंखला,,Moderate,Hindi,"श्रृंखला में अगली संख्या ज्ञात करें: 7, 10, 13, 16, ?","श्रृंखला में अगली संख्या ज्ञात करें: 7, 10, 13, 16, ?",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,B,हर पद में 3 की वृद्धि हो रही है।,pending_review,,08a5b58709dfac23
IBPS_RRB_2000_MCQ_Hindi(1).txt,22,IBPS RRB Practice,Quantitative Aptitude — औसत,Quantitative Aptitude — औसत,,Moderate,Hindi,"इन संख्याओं का औसत ज्ञात करें: 17, 22, 27, 32","इन संख्याओं का औसत ज्ञात करें: 17, 22, 27, 32",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,C,योग = 98; औसत = 98/4 = 24।,pending_review,,9c999824a197f26d
IBPS_RRB_2000_MCQ_Hindi(1).txt,33,IBPS RRB Practice,Reasoning — श्रृंखला,Reasoning — श्रृंखला,,Moderate,Hindi,"श्रृंखला में अगली संख्या ज्ञात करें: 9, 12, 15, 18, ?","श्रृंखला में अगली संख्या ज्ञात करें: 9, 12, 15, 18, ?",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,B,हर पद में 3 की वृद्धि हो रही है।,pending_review,,d0588efb1e10a19e
IBPS_RRB_2000_MCQ_Hindi(1).txt,34,IBPS RRB Practice,Quantitative Aptitude — औसत,Quantitative Aptitude — औसत,,Moderate,Hindi,"इन संख्याओं का औसत ज्ञात करें: 29, 34, 39, 44","इन संख्याओं का औसत ज्ञात करें: 29, 34, 39, 44",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,C,योग = 146; औसत = 146/4 = 36।,pending_review,,4715e3e662755e32
IBPS_RRB_2000_MCQ_Hindi(1).txt,45,IBPS RRB Practice,Reasoning — श्रृंखला,Reasoning — श्रृंखला,,Moderate,Hindi,"श्रृंखला में अगली संख्या ज्ञात करें: 1, 4, 7, 10, ?","श्रृंखला में अगली संख्या ज्ञात करें: 1, 4, 7, 10, ?",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,B,हर पद में 3 की वृद्धि हो रही है।,pending_review,,2a105abb2a2505d3
IBPS_RRB_2000_MCQ_Hindi(1).txt,46,IBPS RRB Practice,Quantitative Aptitude — औसत,Quantitative Aptitude — औसत,,Moderate,Hindi,"इन संख्याओं का औसत ज्ञात करें: 21, 26, 31, 36","इन संख्याओं का औसत ज्ञात करें: 21, 26, 31, 36",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,C,योग = 114; औसत = 114/4 = 28।,pending_review,,d5cbdff95391e912
IBPS_RRB_2000_MCQ_Hindi(1).txt,57,IBPS RRB Practice,Reasoning — श्रृंखला,Reasoning — श्रृंखला,,Moderate,Hindi,"श्रृंखला में अगली संख्या ज्ञात करें: 3, 6, 9, 12, ?","श्रृंखला में अगली संख्या ज्ञात करें: 3, 6, 9, 12, ?",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,B,हर पद में 3 की वृद्धि हो रही है।,pending_review,,9e2fe1d6843e35b7
IBPS_RRB_2000_MCQ_Hindi(1).txt,58,IBPS RRB Practice,Quantitative Aptitude — औसत,Quantitative Aptitude — औसत,,Moderate,Hindi,"इन संख्याओं का औसत ज्ञात करें: 13, 18, 23, 28","इन संख्याओं का औसत ज्ञात करें: 13, 18, 23, 28",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,C,योग = 82; औसत = 82/4 = 20।,pending_review,,605815fb1f37e520
IBPS_RRB_2000_MCQ_Hindi(1).txt,69,IBPS RRB Practice,Reasoning — श्रृंखला,Reasoning — श्रृंखला,,Moderate,Hindi,"श्रृंखला में अगली संख्या ज्ञात करें: 5, 8, 11, 14, ?","श्रृंखला में अगली संख्या ज्ञात करें: 5, 8, 11, 14, ?",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,B,हर पद में 3 की वृद्धि हो रही है।,pending_review,,6b2762f194042a80
IBPS_RRB_2000_MCQ_Hindi(1).txt,70,IBPS RRB Practice,Quantitative Aptitude — औसत,Quantitative Aptitude — औसत,,Moderate,Hindi,"इन संख्याओं का औसत ज्ञात करें: 25, 30, 35, 40","इन संख्याओं का औसत ज्ञात करें: 25, 30, 35, 40",,केवल पुराने प्रश्न पढ़ना,परीक्षा से पहले नवीनतम राष्ट्रीय/अंतरराष्ट्रीय घटनाओं की समीक्षा,केवल गणित पढ़ना,केवल कंप्यूटर पढ़ना,C,योग = 130; औसत = 130/4 = 32।,pending_review,,ad68d3fbd3bdc76c
